Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
East,Loam,Barley,761.9817197283882,16.861851747102566,False,True,Cloudy,67,5.6298035671433135
North,Chalky,Soybean,802.854961452608,20.01438385812796,False,False,Sunny,78,3.431316929160517
South,Silt,Barley,427.36547422126273,38.95201740358655,True,True,Rainy,100,6.46635488411586
West,Chalky,Cotton,875.4699618553498,17.422626197446903,True,False,Cloudy,63,6.238226708230393
West,Sandy,Cotton,942.0082229567174,30.792079652826946,True,True,Sunny,84,8.629018002045315
East,Chalky,Soybean,804.7346881375483,28.02982680422244,False,False,Cloudy,119,3.877795872220688
West,Silt,Soybean,186.39724833018377,30.132908887065536,True,False,Rainy,96,3.452203428993441
North,Peaty,Wheat,909.9665746085846,26.08633756563303,False,False,Sunny,72,4.843297436563152
West,Chalky,Maize,511.03973532703884,33.73352061039269,False,True,Rainy,139,4.681453505684452
East,Chalky,Rice,730.8331552178892,24.08908970191166,False,False,Cloudy,73,3.8089019227613705
North,Clay,Soybean,201.8732735819878,17.643712158781707,False,False,Cloudy,76,0.24420455304810695
South,Peaty,Soybean,598.7249936821595,15.262074242030295,False,False,Cloudy,144,2.957302739816596
North,Peaty,Barley,611.0051035010397,39.82283302245084,False,True,Sunny,139,5.487591109264232
East,Silt,Rice,152.824594503962,23.027234049427417,True,False,Rainy,72,2.8189521671132023
East,Clay,Wheat,396.49623158587696,15.121692529657649,False,False,Sunny,110,2.528795537101412
West,Silt,Wheat,561.6474525025594,16.080133039870038,True,True,Cloudy,71,5.498748622089178
West,Peaty,Barley,257.55220513679603,23.223983235218185,True,False,Sunny,108,3.780497969998784
South,Clay,Rice,913.661604506386,35.43143839255163,False,True,Cloudy,139,6.9982262705533325
South,Silt,Maize,499.0964548167277,25.475133242871713,False,False,Rainy,78,3.2450891437279124
East,Clay,Barley,427.47958738321125,30.145383964903484,False,False,Cloudy,141,2.8502008050181797
East,Peaty,Cotton,920.4158294169287,32.0081481517682,True,False,Cloudy,123,7.448916055015585
East,Loam,Wheat,967.1788113992438,19.360724309168138,False,False,Sunny,80,5.620202591039246
South,Sandy,Wheat,517.1063250150858,21.42240307367667,True,False,Sunny,120,4.222928736395609
East,Loam,Wheat,934.1119283779964,35.24694914597037,False,True,Rainy,94,6.677578012405121
South,Clay,Maize,816.2359794137581,23.70607798408367,True,False,Rainy,124,6.726119883988805
East,Clay,Soybean,375.88647548568355,18.69080501502463,False,True,Rainy,100,2.997835406129016
North,Clay,Cotton,132.21547059215965,39.50192650260131,True,True,Cloudy,116,4.512880973669432
North,Silt,Soybean,180.5868633394479,26.631589785605723,True,True,Cloudy,106,4.874168855621044
East,Silt,Maize,940.2175633168886,32.98020587149287,True,True,Cloudy,116,8.185330219924138
North,Sandy,Maize,318.17344802228604,37.447510929028155,False,False,Sunny,72,2.3547785387766207
South,Silt,Wheat,885.1364375832886,18.851279952967314,True,False,Rainy,123,6.1686922790950796
West,Silt,Barley,258.14412431574925,35.626599366990625,True,True,Cloudy,88,4.172788853941311
North,Sandy,Barley,713.8687316484377,24.31310403766511,False,True,Rainy,106,5.172405241543992
West,Clay,Wheat,581.8986293806788,17.428199674961014,False,True,Cloudy,127,4.243166684820897
North,Clay,Rice,428.01289372604793,23.216526578447795,False,True,Cloudy,67,3.9448294437202143
South,Clay,Cotton,690.6006607270117,16.228656008692788,True,True,Cloudy,92,6.285139159053114
North,Clay,Soybean,617.3129487387564,16.232737963876193,False,False,Sunny,125,3.8618591579636994
North,Chalky,Maize,442.36936816734584,17.115630130460413,True,False,Rainy,127,3.6192682603502693
East,Peaty,Rice,960.9981760885693,26.68436282280851,True,False,Rainy,148,6.154827488737059
West,Silt,Maize,202.2474880376185,29.807183650211627,False,True,Cloudy,82,3.263767613932691
West,Sandy,Barley,619.2340529103338,32.579477132651235,False,False,Rainy,129,2.901862498352316
South,Sandy,Wheat,949.1325491601444,28.497654425166488,True,False,Cloudy,79,5.886738934585648
South,Clay,Wheat,608.5523769163785,32.10211249755014,True,False,Cloudy,60,5.2286383475180935
West,Clay,Soybean,667.622548468211,28.96995449908124,False,False,Rainy,72,3.4842136921380646
East,Clay,Soybean,118.46288413338794,37.16997008450049,True,False,Rainy,85,2.105345771907827
East,Clay,Maize,156.18720611812415,15.562233046617767,True,False,Rainy,126,3.854111025631501
West,Sandy,Cotton,649.8670452740868,29.09377855914233,True,True,Sunny,81,6.68490156537476
North,Peaty,Maize,153.6098829548893,24.567953265769386,True,True,Cloudy,86,3.618272970505137
West,Silt,Maize,969.2966368663,28.42917393469469,True,False,Sunny,75,6.926195559141166
North,Sandy,Rice,205.31312949634483,24.861117189424583,False,False,Rainy,75,2.1615411939039935
West,Chalky,Barley,467.4642288110094,31.152441410672555,True,False,Rainy,140,4.015673999119325
North,Sandy,Maize,515.6919153544288,31.26863898926349,False,True,Rainy,69,4.332720223607177
East,Peaty,Barley,883.04983557129,22.349423111638565,False,True,Cloudy,86,6.618130693235094
West,Loam,Soybean,690.6660549183292,36.72824811863542,False,False,Rainy,61,4.295048775452324
South,Chalky,Soybean,787.0962107630083,17.49235362498088,True,False,Cloudy,99,5.235722061060072
North,Clay,Maize,647.5570948582831,18.61719377551735,False,True,Sunny,102,5.033785356203267
East,Clay,Wheat,689.1906001450875,36.56089047914989,False,True,Cloudy,137,5.853113071366072
South,Peaty,Maize,786.8118021592034,27.56088194671252,True,False,Cloudy,85,5.924168696564495
East,Peaty,Wheat,365.4552510973165,31.313503491509213,False,False,Rainy,97,2.6881379892223367
North,Sandy,Soybean,311.70971313183475,17.393375574479627,False,True,Sunny,130,2.4270354481734997
West,Clay,Barley,924.6177160139094,22.102303822506098,True,False,Rainy,81,6.114477741772238
East,Clay,Rice,877.5027052517542,20.320359143497793,True,False,Rainy,62,5.729263559051312
West,Silt,Soybean,294.9809065934435,30.57940997869066,False,True,Cloudy,74,3.5918622013436385
West,Clay,Soybean,203.1025441920844,36.62042502902275,False,False,Sunny,71,2.0502420483484065
East,Chalky,Maize,234.17267157853198,33.930071726996545,False,True,Sunny,98,3.0754996984677474
East,Loam,Barley,995.128861743331,32.214578229396736,True,True,Rainy,80,7.832268517306329
East,Sandy,Rice,744.7100232799926,36.23443164195568,False,False,Sunny,142,5.399483323531605
West,Chalky,Barley,924.2692737862238,22.863215303771923,True,False,Rainy,112,6.273934076370745
South,Chalky,Barley,605.7773933327976,19.243390245537682,False,False,Sunny,62,2.8754387829580046
North,Sandy,Soybean,944.1492493525001,27.545838652755194,True,False,Rainy,141,6.888249071051071
South,Chalky,Rice,701.5653137030012,24.417661506496657,False,True,Rainy,139,5.8405993943024255
West,Sandy,Maize,801.2373056008375,18.476560325064003,False,False,Cloudy,132,4.992930496514336
East,Peaty,Rice,251.95047144301037,35.79362003105074,True,True,Sunny,97,4.263924319797919
East,Sandy,Cotton,973.2811808672967,23.08536469071268,False,True,Cloudy,121,6.832087554890625
North,Peaty,Barley,156.10744937767214,36.71150606897588,False,False,Sunny,90,1.8777851049290901
North,Chalky,Rice,237.32914165571455,21.136075049234883,True,False,Rainy,73,2.4873582190050794
South,Sandy,Maize,997.7353268044313,18.240273796129998,True,False,Cloudy,114,6.784255761170393
South,Chalky,Soybean,105.89073726289125,29.117222585092833,False,False,Sunny,66,1.0197730859022818
North,Clay,Soybean,199.2485383311335,24.777917876600405,False,True,Sunny,78,2.3531958734935743
West,Chalky,Cotton,888.1150488272636,30.76051203338355,False,True,Sunny,133,5.259017412484729
South,Clay,Soybean,860.926010444048,17.877074894006974,False,True,Sunny,137,4.857839354353826
East,Chalky,Cotton,147.89721552015416,27.123947187598127,True,False,Sunny,118,2.173711829619404
East,Sandy,Barley,338.0586011910274,31.69950614308276,True,True,Rainy,118,4.414590150773105
West,Silt,Wheat,785.0079990382077,16.719413156570816,False,True,Rainy,137,5.197974989186297
North,Sandy,Cotton,531.1569482868672,20.792571719318307,False,True,Rainy,68,4.588863945519273
South,Loam,Barley,984.9522875568418,39.92066516413088,True,True,Rainy,90,7.715141346114615
East,Peaty,Maize,528.85179912431,21.744197504024584,False,True,Cloudy,145,4.7657294538845285
North,Silt,Barley,949.36348938509,22.77862160267059,True,True,Cloudy,108,8.234364593030254
South,Chalky,Cotton,104.16736422187658,30.2943855498758,True,True,Cloudy,105,3.158801725339887
West,Silt,Rice,513.4744092745797,28.17529014145995,False,True,Sunny,112,4.590718445549478
East,Chalky,Soybean,904.9604805111261,29.980171505905737,False,False,Cloudy,70,4.344908412386066
West,Sandy,Barley,978.16253306422,26.005363738256698,False,False,Cloudy,75,4.639425412160729
West,Clay,Barley,990.6124485663804,20.092816786583256,False,True,Sunny,130,5.872990243973525
West,Chalky,Maize,377.70607878277815,39.27291294957077,True,True,Sunny,99,5.770109575538321
South,Chalky,Wheat,355.1457656497656,35.83414072473799,False,False,Sunny,104,2.9145920952292887
West,Loam,Cotton,804.8133693170317,27.800130780642455,True,True,Rainy,114,7.933876939318928
South,Sandy,Wheat,825.029845353533,15.4529676170891,False,True,Rainy,61,5.805585054426482
South,Peaty,Maize,581.7572062648542,19.771357892139182,True,False,Sunny,98,4.414759973912909
West,Clay,Rice,641.2148222420421,31.3665201330652,True,False,Sunny,127,5.238537605134634
West,Clay,Barley,312.22495176303113,23.602386794389204,True,True,Rainy,68,4.451257885573699
North,Silt,Soybean,854.6268094181031,26.984732562509166,True,True,Rainy,95,7.507710318912248
East,Chalky,Barley,942.6428866279242,18.593063393824593,False,True,Cloudy,89,6.61898491363032
North,Silt,Rice,753.5275965392232,30.040378621092785,False,False,Cloudy,118,3.412557977768735
East,Peaty,Wheat,856.1148405157228,26.444080131600515,True,False,Rainy,103,5.577392887164103
East,Loam,Rice,662.7140196051657,28.213677647497732,False,True,Sunny,70,5.218563076736012
North,Clay,Wheat,648.8386548804945,31.562791317644766,False,True,Rainy,91,4.8587192573586755
North,Chalky,Cotton,392.13186128024336,35.810069158898045,False,False,Sunny,114,3.488664895351394
East,Chalky,Cotton,268.45943840305796,35.09743369971261,True,False,Cloudy,77,3.576257864117157
East,Chalky,Maize,683.5908897209013,28.70916839891515,True,True,Cloudy,75,6.4976248123800255
East,Chalky,Cotton,340.5903216065382,37.10078649024737,True,False,Sunny,103,4.544169713035926
South,Chalky,Barley,442.74415518687033,34.88856639602991,True,False,Sunny,147,4.8347146432569374
East,Chalky,Barley,103.00775979198744,18.69692591851132,False,False,Sunny,96,0.48091449289821275
West,Silt,Rice,113.52825133653798,35.437677862555304,False,False,Sunny,127,1.9484428929508388
West,Chalky,Soybean,375.3168001502054,36.818106809237065,True,True,Cloudy,147,5.895073079916029
West,Chalky,Maize,722.2462497174903,35.67177772278219,False,False,Rainy,95,5.268326668434511
North,Sandy,Soybean,298.5953939572655,20.340559645810217,True,False,Sunny,65,3.4100389164407137
North,Peaty,Wheat,945.7708232231805,21.171700236165904,False,False,Rainy,80,4.346359036867177
North,Clay,Rice,827.6423836907851,34.78457826653438,False,True,Sunny,66,5.639163462861551
East,Sandy,Barley,555.6280427015753,25.31725935679175,False,True,Rainy,93,3.667773600800553
West,Sandy,Wheat,927.0338093558988,16.16126945239523,True,True,Cloudy,96,7.426826127781914
East,Sandy,Soybean,970.2527261943568,38.84103552866833,True,True,Sunny,118,8.233311962919027
South,Silt,Maize,365.9691282361377,35.86185186448803,False,True,Rainy,115,4.216748899700844
South,Loam,Soybean,342.8332650853587,22.734902322694953,True,False,Rainy,60,3.5143552871248604
North,Loam,Wheat,850.6763946023693,31.467434294995737,False,False,Sunny,147,5.267755963503316
South,Loam,Cotton,627.8263504112689,17.66512062492622,True,False,Rainy,91,5.214049635636266
West,Clay,Wheat,984.4166797611772,37.09854856711864,True,True,Cloudy,116,8.10505163276973
South,Silt,Soybean,958.0402216545292,17.88486102193351,False,False,Cloudy,134,3.756175142144431
North,Loam,Maize,972.513302326362,30.24317738582164,False,False,Cloudy,124,5.715663036627325
East,Sandy,Cotton,964.2509672324088,32.702052785397484,False,False,Sunny,88,5.055265612633961
South,Clay,Maize,149.2822291497298,31.829105642479885,True,False,Rainy,62,2.80875437611135
West,Silt,Rice,393.9155403040778,35.11083587063519,False,True,Sunny,132,3.8818617929866823
West,Loam,Wheat,691.0461547270149,37.51117951725566,True,False,Rainy,107,5.714814299725598
West,Loam,Soybean,946.476679154299,28.24881408846101,True,True,Cloudy,86,8.179880890035989
East,Clay,Soybean,189.16999852073263,30.957346300172432,True,False,Sunny,101,3.4820645739122176
West,Silt,Rice,606.7089874168123,37.75998063494167,True,True,Cloudy,106,7.521802657221103
North,Chalky,Maize,705.1860294966067,22.328004096064,True,True,Sunny,99,6.117636088100472
North,Chalky,Barley,965.27775656671,34.92465335919168,False,True,Sunny,108,7.371582245224422
West,Loam,Wheat,379.6938364952687,16.29891960445526,False,False,Sunny,143,1.7935410845383675
South,Clay,Maize,274.15023388872737,36.2901012639266,True,False,Sunny,84,3.1896251880943227
West,Loam,Barley,971.3321466317013,23.16819860628499,False,True,Rainy,96,7.397914901973209
North,Clay,Rice,487.6679066149842,19.580195817462005,False,True,Sunny,101,4.109133968096039
North,Chalky,Barley,235.9619101242358,19.820183109125118,False,True,Rainy,143,2.419183098126225
North,Chalky,Maize,770.2634692081575,32.36657757691131,False,False,Cloudy,68,4.418289237252135
South,Loam,Barley,371.45239420935724,35.54208886071191,False,False,Cloudy,87,2.880767223752815
South,Peaty,Cotton,407.13644384306514,27.782324773497088,False,True,Rainy,129,3.7263938989904273
South,Clay,Soybean,607.8343692987197,28.65288088319935,False,True,Rainy,75,4.214284943180955
North,Loam,Cotton,495.4048467568269,27.366392212743484,True,True,Cloudy,112,5.075803261190122
East,Chalky,Maize,358.67554099866686,39.06454149798962,True,True,Sunny,110,4.685714003081366
West,Peaty,Barley,416.82613496994566,39.34596617174687,False,False,Rainy,90,1.90018281530788
West,Clay,Soybean,687.2328946760063,33.625576994840074,False,False,Cloudy,105,3.3128565459801784
North,Sandy,Maize,260.1465962201296,18.400725232749974,False,True,Rainy,82,1.846315056050663
South,Sandy,Wheat,739.7869864825535,39.03265520952793,True,True,Cloudy,79,7.269169138550748
East,Peaty,Maize,294.2358294385663,39.39577009355712,True,True,Rainy,125,4.348972397107004
East,Loam,Cotton,709.546039790072,29.297368704839347,True,True,Sunny,122,7.4116174332043805
South,Sandy,Maize,373.32376708962937,18.714553472583855,False,False,Cloudy,105,2.8094325766007184
West,Chalky,Barley,739.1306183002055,37.357437174356434,False,True,Sunny,121,5.577737540684042
West,Chalky,Maize,111.56058893762116,15.452072980758805,False,True,Rainy,91,1.8600139604183612
East,Silt,Barley,118.57372654533836,18.974643883252316,False,False,Sunny,114,0.10379743348853865
East,Peaty,Maize,431.76864312743714,32.59154566608582,False,True,Cloudy,146,4.127612022110043
South,Chalky,Maize,801.8021256141514,38.38481347453896,True,False,Cloudy,147,6.708336033358023
West,Chalky,Cotton,972.941563761678,18.914738661902962,False,False,Sunny,149,5.793129659211649
East,Peaty,Maize,754.4794549966247,19.563752575125044,True,True,Rainy,65,7.16221570426815
West,Peaty,Rice,469.1198489907558,25.1209823717979,True,False,Cloudy,147,4.312784514286972
East,Chalky,Cotton,421.616139105442,37.54481869216331,True,False,Sunny,67,4.850545549078231
South,Peaty,Cotton,291.0621672650184,36.859064751869,True,True,Cloudy,66,6.142223308553528
West,Clay,Maize,227.63942690957043,34.3182653048992,True,False,Cloudy,93,3.400660893007191
East,Loam,Barley,739.9831836022239,36.61092930903474,True,False,Sunny,147,6.7819931441518015
East,Silt,Maize,369.19102281345664,39.96674019029999,True,True,Cloudy,137,4.256373955980532
East,Peaty,Soybean,275.9743505645631,24.73188356866736,False,False,Cloudy,78,2.7462153779813323
East,Sandy,Soybean,365.28338907001364,27.273820110813634,True,False,Sunny,147,3.924762290450162
South,Clay,Maize,518.4401994130175,31.563866951893015,True,True,Sunny,135,6.57657440322327
West,Silt,Rice,534.88723297604,26.681687275834847,False,True,Rainy,137,5.06123465457402
West,Clay,Rice,174.4258901511962,28.03480508315655,True,False,Sunny,149,2.0801625859659802
North,Loam,Rice,513.2957140693713,25.597279128462695,False,False,Cloudy,124,3.4103342346809384
West,Silt,Maize,426.74471661644037,25.78367365996631,False,False,Sunny,132,1.651570564824908
North,Sandy,Barley,331.42237553123505,16.022045164051654,False,True,Sunny,72,2.5073292847980113
East,Sandy,Cotton,717.6611884324162,37.08080734080086,False,False,Cloudy,73,4.018219652103667
South,Peaty,Barley,785.5770801129217,39.65972942625275,False,True,Cloudy,107,5.742012167426399
South,Peaty,Soybean,318.8424719347339,39.49925959706799,False,False,Sunny,113,2.2895003540667926
East,Silt,Rice,594.5279648610835,33.54518897433667,False,False,Sunny,131,3.6775324444027087
North,Chalky,Barley,647.989810414477,22.077623527788777,False,True,Cloudy,112,4.544724523560737
East,Clay,Soybean,378.7770583800144,25.370275407157802,False,True,Cloudy,87,4.495525990272012
South,Chalky,Soybean,104.73665322451663,39.311420889999525,False,True,Sunny,147,2.457910850058577
